,52,389,41
2097,0.82043181,-0.99938547,0.41528532
7320,0.95163125,-0.63526879,-0.081528041
6604,0.84804536,-0.74513986,-0.33433541
836,0.94906631,-0.73170895,-0.22833295
3471,0.98532645,-0.99998349,0.088304401
5845,0.9340521,-0.83688546,-0.25017068
2171,0.96310209,-0.60565683,-0.18647128
6317,0.97657068,-0.99990803,-0.21519958
6257,0.97289321,-0.99997643,-0.2406619
398,0.97557134,-0.9998835,0.081035898
2010,0.90921461,-0.62559709,-0.20826008
7061,-0.18043562,-0.99997447,0.72910915
1283,0.9246187,-0.3157367,-0.22808716
5171,0.9130419,-0.95623532,-0.1099932
5364,-0.12618252,-0.99988441,0.93782219
4256,0.99350186,-0.99997953,-0.042566926
1836,-0.53798208,-0.99991184,0.35078703
1019,0.95742799,-0.99991337,-0.27745068
1326,0.98082676,-0.99989287,-0.10699837
5570,-0.58286268,-0.99992831,0.75173575
475,0.93437112,-0.74126,-0.25526656
2810,0.96095436,-0.69633815,-0.23084064
6618,0.85673831,-0.75645097,-0.28387146
1651,0.65803296,-0.99997611,0.4700153
6821,0.99349104,-0.99998104,-0.11680535
6281,0.96740099,-0.99931785,-0.24609916
2528,0.6734838,-0.82692485,-0.32631815
1206,0.97897688,-0.99984838,-0.099207239
4774,-0.33841655,-0.99996462,0.38852149
5648,0.95958969,-0.8172354,-0.21036737
4629,-0.30870111,-0.99993697,0.73371212
867,0.9876379,-0.99988941,-0.015540595
2974,0.91528825,-0.85533529,-0.21914258
541,0.93888329,-0.99977723,-0.32415517
1132,0.93238722,-0.69818393,-0.30278035
7122,0.95449858,-0.92611488,-0.20780071
7221,0.94881138,-0.99989655,-0.0016321635
3390,0.86166448,-0.73033293,-0.17607627
5278,0.98348223,-0.99989372,-0.15064507
2962,-0.048823182,-0.99997027,0.41238903
4155,0.79383634,-0.86824954,-0.42746453
3259,0.92565694,-0.99999542,-0.1992086
4988,0.94894557,-0.87206565,-0.16306004
7259,-0.37998928,-0.99998636,0.77187556
2583,0.9704685,-0.99984544,0.033299963
2813,0.96129244,-0.76175858,-0.22578389
5697,0.98398165,-0.99999307,-0.16766765
6369,-0.21865929,-0.99994439,0.54158567
6733,0.97225038,-0.77168356,-0.13588294
3586,0.85191915,-0.62966709,-0.38939098
5090,0.91051579,-0.99985704,-0.12738719
6377,0.96462754,-0.88351159,-0.23150521
2630,-0.1034502,-0.99997969,0.92853372
5885,0.89395179,-0.99985267,-0.1966404
4680,0.89927025,-0.74221035,-0.3116878
1080,0.97832028,-0.84106842,-0.20791771
4283,-0.17860981,-0.99977832,0.59743103
2085,0.83028996,-0.99996592,0.40869068
2452,-0.14166255,-0.99875642,0.47040701
2023,0.93888076,-0.58140898,-0.223931
5641,0.94960517,-0.47449722,-0.078987932
226,0.94463265,-0.99995499,0.094979379
1013,0.95434876,-0.99998257,-0.29080662
1929,0.84211615,-0.99987841,0.33479735
6338,-0.60275987,-0.99999002,-0.42683913
1404,0.91060309,-0.89756403,-0.13292401
2179,0.95474011,-0.56641621,-0.21325516
697,0.97592979,-0.999948,-0.031858804
1124,0.94060652,-0.51105611,-0.21981739
3895,-0.79330279,-0.99963579,0.70618825
1778,0.94354351,-0.99996479,-0.11207401
4685,0.86171933,-0.79975731,-0.37027846
2634,0.96223172,-0.84378534,-0.23937935
3489,0.9863897,-0.99998179,-0.12163811
1037,0.9710919,-0.9997179,0.038065763
2256,0.98966997,-0.99975584,-0.018749363
6124,0.98301164,-0.99996593,0.088682814
7267,0.97965995,-0.79984404,-0.1473743
313,0.89136011,-0.83960904,-0.39019197
2649,0.97155251,-0.85670617,-0.24597749
2281,-0.18247881,-0.99981186,0.52303214
5260,0.92401625,-0.93918759,-0.17844097
2547,0.98125531,-0.99997826,-0.14124581
2159,0.96613536,-0.86127201,-0.20676049
3137,-0.32981288,-0.99991442,-0.46172152
6107,0.83128331,-0.99996806,0.27797553
3967,0.9027018,-0.99909667,-0.32348581
1428,0.93336341,-0.56135267,-0.11336968
5743,-0.5795694,-0.99994585,0.80284265
2520,0.67350467,-0.7394029,-0.32717184
5506,0.98738757,-0.9999742,-0.14321272
5424,0.97682795,-0.81197095,-0.084809155
448,0.95827867,-0.81365983,-0.27527019
6290,0.83824117,-0.99996668,0.11779989
1284,0.94254335,-0.51548335,-0.22378065
3727,0.95049681,-0.60910681,-0.24966237
361,0.95106299,-0.99611913,-0.28180172
5920,0.66071785,-0.99997488,0.40267757
5856,0.94613208,-0.44853403,-0.10309531
2460,-0.024083861,-0.99969571,0.4619187
22,0.97269154,-0.99998712,-0.26245862
2066,0.98463776,-0.99998695,-0.17391408
1653,0.71251816,-0.99877247,0.27673906
702,0.97685564,-0.99997757,-0.026522523
5313,0.99218073,-0.99994929,0.047738241
2743,0.85290124,-0.99999315,0.340682
1376,-0.41416565,-0.99989393,0.19771262
5972,-0.45099917,-0.9999256,0.60095106
2468,0.78834754,-0.78120553,-0.27839031
3754,0.92868242,-0.43335255,-0.2319096
2325,0.8458845,-0.83713888,-0.26284839
460,0.95529398,-0.77299323,-0.2736849
4183,0.89346438,-0.99933272,-0.35843339
4082,-0.17551359,-0.99996645,0.5728991
1486,0.98080366,-0.99990133,-0.16168419
3678,0.78407896,-0.99995683,0.25979922
282,0.94309812,-0.81278125,-0.31027753
4558,0.97238381,-0.9999842,-0.24246133
4308,0.87768472,-0.63979828,-0.3498583
3537,0.92958728,-0.79359528,-0.29961247
5157,-0.24760891,-0.99974809,0.90771286
2581,0.78442769,-0.99994368,0.42905795
1368,0.99068036,-0.99992718,0.015414692
6629,0.99178015,-0.99999645,0.016886516
4930,0.973973,-0.99992507,0.040364594
597,-0.13151351,-0.99994263,0.85782535
4351,0.76860414,-0.88247848,-0.45195554
5968,-0.4487296,-0.99993595,0.6007326
7298,0.97311142,-0.70542285,-0.11302188
6924,0.9540646,-0.51274382,-0.063650528
5812,0.97803102,-0.81960169,-0.13583853
3468,0.98435337,-0.99996872,0.080236367
4692,0.86144165,-0.73890268,-0.36563759
2990,0.92911653,-0.83778555,-0.21645225
6539,-0.35998777,-0.99990691,0.5102994
2544,0.96851772,-0.99998875,-0.1469914
5452,0.94732558,-0.93679955,-0.24932052
5374,-0.41819167,-0.9993287,0.80203794
4066,-0.077894044,-0.99997555,0.62496638
3988,0.86935842,-0.99982648,-0.34941859
7309,0.95840437,-0.58822135,-0.089563253
685,0.88544947,-0.89380508,-0.37548529
7094,0.97235359,-0.83340652,-0.1647685
3243,0.92584752,-0.99997805,-0.19707354
5683,0.98937041,-0.99998234,-0.14976582
4083,-0.17652155,-0.99996578,0.57269573
2837,0.93393822,-0.19427544,-0.14198324
3697,-0.42286023,-0.99995042,0.81532364
6445,0.8691361,-0.74500906,-0.3368146
4040,0.99490163,-0.99998337,-0.051950054
2230,0.96039243,-0.99998729,-0.18416876
5357,-0.62985615,-0.99959959,0.6310292
2320,0.83736666,-0.84855789,-0.26591679
521,0.89285626,-0.76411516,-0.40651985
522,0.9648586,-0.99866643,-0.26083287
5735,0.94652086,-0.99997308,0.11751485
5914,0.66444776,-0.99998584,0.3982521
5911,0.6670951,-0.99997275,0.39849501
5540,0.97433904,-0.99997519,-0.025277804
780,0.98579046,-0.86728689,-0.06229009
5746,-0.5178959,-0.99993783,0.80413936
4975,-0.3693559,-0.99992362,0.41348184
651,0.93576626,-0.74807463,-0.19465912
5472,0.93878958,-0.9285324,-0.25600703
2196,0.90254722,-0.85729464,-0.34504231
369,0.9417814,-0.99972847,-0.32855141
4816,0.9425064,-0.81135977,-0.18559498
4214,0.89183042,-0.9999803,-0.35913476
377,0.94464203,-0.99994386,-0.32678831
5775,-0.54703128,-0.99995331,0.82586579
2216,0.89210619,-0.82639823,-0.35702291
5590,-0.65987455,-0.99993753,0.81470136
1613,0.8728454,-0.78977146,-0.30074609
6598,0.92218734,-0.33492303,-0.24196027
3632,0.95006849,-0.99997725,-0.27987923
962,0.93240389,-0.2680456,-0.10514978
6770,0.92457128,-0.58938316,-0.083283511
7070,0.9726469,-0.8681503,-0.18691436
6887,-0.26998847,-0.99997397,0.83900294
359,0.9514388,-0.9996799,-0.27559639
3839,0.21420264,-0.99998527,0.60442472
4913,0.8660948,-0.99992172,-0.17576183
1246,0.97343206,-0.747064,-0.20925203
5121,0.91354091,-0.99994546,0.20322167
3694,-0.42236834,-0.99990432,0.81621387
6207,0.88022665,-0.57440095,-0.20116161
2567,0.9788727,-0.99999623,-0.21405317
3423,0.84044291,-0.62424191,-0.21394196
2037,0.88945894,-0.80014073,-0.3532859
772,0.99419752,-0.90787153,-0.076916581
6755,0.94024033,-0.63553667,-0.081797198
3562,0.9558843,-0.58116599,-0.23423733
6954,0.92182026,-0.61535317,-0.24468649
6718,-0.25379684,-0.99992659,0.80067405
4860,0.80550074,-0.83227835,-0.2245317
4531,0.92004607,-0.71829256,-0.31131803
1674,-0.22100497,-0.99997146,0.83068169
365,0.9462477,-0.99995495,-0.32372106
5719,0.80271297,-0.99997824,0.35839128
4915,0.89829131,-0.99973649,0.16323615
4327,0.88556989,-0.75247176,-0.36468948
147,0.9112368,-0.72351315,-0.24940844
6461,0.96783365,-0.99987957,-0.25168961
3088,0.96380225,-0.99997241,0.081668553
5838,0.93241384,-0.72178686,-0.28274048
407,-0.28104324,-0.99998243,0.75798702
6787,0.93794117,-0.71017716,-0.24890871
3456,0.91865761,-0.99999013,-0.3532624
4182,0.89614394,-0.99902781,-0.35640375
3576,0.87503464,-0.73284637,-0.40309434
3271,0.88510068,-0.99998677,-0.21132838
1031,0.89339313,-0.99995773,0.2381478
4810,0.95158538,-0.82098206,-0.16998617
855,0.97235964,-0.99995478,0.0010309773
3926,0.93077053,-0.58655386,-0.19736639
78,0.96074833,-0.7358133,-0.24594143
2247,0.90319996,-0.99997754,-0.21493119
5433,0.97779427,-0.83327107,-0.10888864
6712,-0.25415371,-0.99997166,0.80115224
6758,0.92973766,-0.62700954,-0.083198719
5049,0.84524723,-0.81070618,-0.20643433
788,0.97913257,-0.8763471,-0.07332238
2279,-0.18209551,-0.99992528,0.52734652
4095,-0.1822022,-0.99996576,0.57222385
3897,-0.65910216,-0.99986477,0.73056523
6473,0.95967299,-0.99997046,-0.26720782
6103,0.82687982,-0.99998245,0.27902161
3631,0.95006849,-0.99995692,-0.27914433
5495,0.98404079,-0.99998858,-0.10494655
424,-0.23813551,-0.99996828,0.85973371
392,0.97761874,-0.99991768,0.064629886
5478,0.9789589,-0.99997832,-0.11857881
6937,0.9608129,-0.52256631,-0.099251305
4200,0.87137255,-0.99958993,-0.36952715
2672,0.93136328,-0.26982212,-0.18841383
6723,-0.2509412,-0.9999176,0.79941597
4962,-0.37269469,-0.99992744,0.44022263
3493,-0.17396007,-0.99618256,0.69549567
1459,0.79745578,-0.87370294,-0.1744133
5930,0.95853544,-0.99997241,0.098322179
6834,0.94481576,-0.9999729,0.10657009
3835,0.21599615,-0.99996479,0.60356588
6424,0.91995367,-0.57675364,-0.26606816
5684,0.98947386,-0.99997393,-0.1457765
6996,0.94009587,-0.99993261,-0.046098162
4724,0.93826359,-0.9999755,-0.16279536
5700,0.98371113,-0.99999503,-0.18280337
2355,0.75813658,-0.77322304,-0.264797
2442,-0.18738655,-0.99982115,0.48984737
6744,0.97244632,-0.82542485,-0.13430432
6496,0.92477893,-0.9999496,-0.047585435
464,0.94708181,-0.85236288,-0.26859116
163,0.90859114,-0.90292587,-0.34765868
6361,-0.22784641,-0.9999372,0.54692831
6584,0.93596066,-0.47514635,-0.2307222
7044,-0.35563416,-0.99983894,0.6308782
7289,0.9847371,-0.78312651,-0.12105392
2009,0.9435346,-0.90145857,-0.22050091
3084,0.96837119,-0.99984526,0.066345453
900,-0.39132494,-0.999963,0.93685333
6300,0.87496404,-0.99976936,0.112235
2293,-0.19096506,-0.99988317,0.4856387
4481,0.95292985,-0.69239849,-0.22747988
4605,-0.62027423,-0.99992845,0.42064354
3716,-0.46717003,-0.99998158,0.68589839
6097,0.82576878,-0.99996009,0.27688942
1764,0.9921224,-0.99999323,-0.021573857
1549,0.99443466,-0.86313962,-0.17948459
3029,0.81199504,-0.84294891,-0.30627504
5544,0.97270683,-0.9999848,-0.028151798
2044,0.88365183,-0.82608709,-0.35744965
767,0.98377705,-0.84492325,-0.080858614
1508,0.99364757,-0.99999118,-0.02584111
7141,0.93316283,-0.93886838,-0.23807315
4517,0.90332083,-0.75996949,-0.31999291
4219,0.88632779,-0.99994369,-0.36597856
6106,0.83328791,-0.99997173,0.27732361
6066,0.98354124,-0.99996561,-0.19993709
3292,0.98117019,-0.99998759,0.065597752
819,0.96203906,-0.44830699,-0.024391913
1403,0.91290459,-0.86862244,-0.13130808
1382,-0.44006768,-0.99932822,0.19093066
2148,0.9748451,-0.8268516,-0.20343661
1638,0.98863027,-0.99999383,-0.16629927
7068,0.97515089,-0.87351536,-0.18757315
399,0.97633019,-0.99990105,0.077820032
882,0.93644158,-0.99998493,0.19350737
3565,0.9514633,-0.50197385,-0.24259921
6568,0.94538005,-0.69530887,-0.22804537
1179,0.93801309,-0.99996634,-0.27166422
4244,0.99059899,-0.99978502,-0.056988751
5011,0.94585694,-0.90240198,-0.15269174
2130,-0.06914794,-0.99995188,0.94595405
456,0.95792895,-0.81512167,-0.26686114
1950,0.94811506,-0.99984851,0.052442012
689,0.9384484,-0.999539,0.0039776059
5806,0.97378786,-0.7975953,-0.1505628
7281,0.97415887,-0.66576421,-0.14719483
1953,-0.086031313,-0.99998787,0.93059661
2710,0.99522094,-0.99998839,-0.11466331
7139,0.91497006,-0.93141993,-0.24534934
4349,0.76977541,-0.85050116,-0.4415116
6381,0.95248731,-0.82794701,-0.24773495
1884,0.82344205,-0.81563778,-0.21745416
5528,0.43084476,-0.99998595,0.54584469
6497,0.91986765,-0.99995596,-0.051115345
2494,0.79690524,-0.7973474,-0.27940343
3036,0.80489972,-0.86587962,-0.31235579
3603,0.94258224,-0.3594329,-0.26374282
845,0.95470601,-0.76818807,-0.22836431
542,0.95079228,-0.99958374,-0.315222
3724,0.95822084,-0.59394283,-0.24456923
4187,0.8985216,-0.99994569,-0.35567336
3679,0.78167714,-0.99994014,0.26173428
5867,0.97965602,-0.9999614,-0.18360973
6011,0.93784556,-0.43908847,-0.19128318
5041,0.86032135,-0.77956031,-0.22184285
2964,-0.04831786,-0.99993674,0.41482164
2529,0.6734838,-0.80382839,-0.33230005
1048,0.97292017,-0.99989829,-0.036171459
1960,-0.090257063,-0.99998291,0.9337534
2530,0.66021319,-0.75873148,-0.32398579
5402,0.9776887,-0.95075122,-0.15697466
237,-0.14042517,-0.98480396,0.87234565
1133,0.93154928,-0.68736289,-0.31705576
6079,0.98641143,-0.99880985,-0.15298263
4259,-0.19085178,-0.99937518,0.61447816
5422,0.97703808,-0.82662562,-0.06916441
5516,0.3950511,-0.99853258,0.47706025
5662,0.9512858,-0.72945766,-0.25557192
2978,0.91932678,-0.83054721,-0.21323186
5817,0.95772455,-0.64098673,-0.069007217
6537,-0.34535738,-0.99982138,0.51118315
5201,0.92303105,-0.95034985,-0.095431115
3919,0.94571689,-0.36443202,-0.19409685
3138,-0.32981288,-0.99987052,-0.46317446
6559,0.94479847,-0.6863755,-0.23445955
4073,-0.084934307,-0.99996121,0.62263063
6555,0.95702898,-0.72117946,-0.22197124
3229,0.85659309,-0.88056645,0.13593158
1826,-0.57565253,-0.96626268,0.45157785
593,-0.18355999,-0.99980077,0.85298966
2725,0.98441363,-0.99994379,-0.20349835
4137,0.88431983,-0.61725534,-0.37223651
560,0.85525777,-0.99990959,0.29127583
5756,-0.51862823,-0.99996407,0.80387746
5165,-0.24418111,-0.99998197,0.90437312
243,-0.21472484,-0.99995031,0.94546379
4437,-0.35429653,-0.9999138,0.6471257
5498,0.98377102,-0.99998845,-0.12699042
405,-0.2829662,-0.99974339,0.75793363
1442,0.92358716,-0.17109969,-0.12399451
261,0.94468973,-0.75221294,-0.3023205
4923,0.90526049,-0.99998182,0.21944039
6705,-0.25547668,-0.99993963,0.79911153
1689,-0.28326589,-0.99998204,0.90635496
1725,0.94440825,-0.57762298,-0.22003075
2496,0.80716968,-0.42652731,-0.26606934
4937,0.98577778,-0.99990724,0.083440173
340,0.92904301,-0.7051704,-0.27698157
5123,0.91398828,-0.99997934,0.20655814
1601,0.86560463,-0.81281649,-0.31254841
4576,0.82482826,-0.99998757,0.25571338
3725,0.95822084,-0.44843228,-0.25685901
7279,0.97259809,-0.85584789,-0.15453783
2785,-0.099162775,-0.99997087,0.88236793
1523,-0.54674602,-0.99593801,0.55565602
6517,-0.69981405,-0.99986554,-0.18463053
6525,-0.65414898,-0.9999791,-0.19469742
6809,0.99492215,-0.99997574,-0.11026013
5938,0.95687137,-0.99996798,0.098960832
1766,0.99201458,-0.99999019,-0.024089715
7252,-0.40066884,-0.99982664,0.78638143
4037,0.99604028,-0.99985648,-0.059546772
5807,0.9756516,-0.81065356,-0.14975066
5954,-0.50414893,-0.99992355,0.56144897
7261,-0.37705513,-0.99998259,0.77154961
363,0.85188376,-0.9998308,-0.40152052
7271,0.96784239,-0.80706619,-0.14675117
6866,-0.31545011,-0.99995276,0.84342205
4725,0.93685039,-0.99996619,-0.166356
4443,-0.34753626,-0.99996653,0.6532519
5857,0.94613208,-0.45304846,-0.10609406
6788,0.93600983,-0.67326822,-0.23591278
2562,0.97325533,-0.99981111,-0.23216285
7182,0.98687428,-0.99989867,0.031819112
6738,0.97579658,-0.74079151,-0.1369834
6823,0.99463065,-0.99998222,-0.11430526
3083,0.96837119,-0.99996472,0.064184541
6772,0.96097523,-0.55053543,-0.086036285
2102,0.97776384,-0.99992441,-0.0080914076
632,0.9499593,-0.82447168,-0.2661234
2493,0.79595277,-0.74957851,-0.28087826
2665,0.90953071,-0.087940746,-0.17733908
6506,0.9414012,-0.99994589,-0.30207344
4406,0.6994178,-0.99998635,0.38419064
5708,0.78541786,-0.99990261,0.21204787
5210,0.91832009,-0.82116284,-0.076422092
2334,0.83326785,-0.54546016,-0.25072019
7055,-0.1852928,-0.9999868,0.73085636
3619,0.95839474,-0.99997654,-0.25473374
3883,-0.88113818,-0.99992598,0.69234028
5057,0.8600951,-0.73438328,-0.14307798
4211,0.89196858,-0.99997194,-0.36495008
1494,0.98820847,-0.99992996,-0.11992385
2401,0.83904521,-0.99923151,-0.22567435
3874,-0.88232233,-0.99986888,0.68958481
1232,-0.43228246,-0.99981489,0.98392493
2661,0.92660159,-0.48274027,-0.18893235
2817,0.96063522,-0.76884245,-0.22960875
6715,-0.25423511,-0.99990663,0.80041033
5834,0.94305696,-0.70637127,-0.25827286
4153,0.80577009,-0.8857155,-0.41560894
5818,0.95772455,-0.6041845,-0.075920063
3061,0.97916768,-0.99968593,0.057539927
6284,0.96512786,-0.99191383,-0.17589232
7272,0.96784239,-0.7625588,-0.14927551
1735,0.92627692,-0.72204929,-0.20740314
2823,0.97068618,-0.69006674,-0.21849644
5602,0.96786836,-0.77780317,-0.12156741
5037,0.9227018,-0.63140597,-0.11774837
2475,0.79338609,-0.8272373,-0.2811366
2564,0.97842007,-0.99995724,-0.20103021
6191,0.92786202,-0.76937572,-0.20706126
5680,0.98905212,-0.99997566,-0.14065542
707,0.99198483,-0.99985709,-0.076242381
3046,0.81766927,-0.90980193,-0.30165938
6274,0.96089975,-0.99607621,-0.26141358
5608,0.96531536,-0.74776803,-0.1426577
72,-0.71024001,-0.99721538,0.16014065
4448,-0.34904773,-0.99995381,0.6522153
4839,0.88402208,-0.88180995,-0.20843672
6876,-0.28833205,-0.99992331,0.84151907
1190,0.96700542,-0.9999558,0.14931158
2601,-0.2195484,-0.99997638,0.89043009
1125,0.94060652,-0.42844138,-0.21500955
1241,0.95994039,-0.81374263,-0.22768885
6587,0.93616571,-0.25995179,-0.23729353
6063,0.98240522,-0.99997806,-0.20361695
5508,0.98861236,-0.99999217,-0.13922396
3351,0.95034025,-0.78759832,-0.079576237
4008,0.88974271,-0.99996784,-0.34950569
1577,0.96104226,-0.35590145,-0.15164996
3906,0.95712637,-0.44904773,-0.18973692
3729,0.94469023,-0.54187858,-0.2630352
4358,0.79612697,-0.8565101,-0.43334231
1343,0.88915724,-0.99917107,-0.025726119
7332,0.94490762,-0.90138373,-0.1446797
440,0.94336346,-0.80704915,-0.26060904
1100,0.9811534,-0.80687562,-0.19915458
2637,0.96048935,-0.82767413,-0.24229728
6818,0.99478643,-0.99998259,-0.12094678
649,0.93046848,-0.8369301,-0.20241707
1546,-0.51807918,-0.99994045,0.63987731
5587,-0.64693658,-0.99994068,0.81379184
5607,0.96497203,-0.78374132,-0.14769838
2852,0.9202393,-0.58922293,-0.32205164
3503,-0.13213162,-0.99997736,0.77059471
7002,0.67811954,-0.99860469,0.3419916
630,0.95518585,-0.82686442,-0.25256384
4768,-0.32781214,-0.99993412,0.41371702
1249,0.97227849,-0.7998596,-0.22767698
5025,0.92182209,-0.27256641,-0.11299858
482,0.91846923,-0.52078037,-0.27204223
1584,0.95115549,-0.38406055,-0.12039831
4676,0.85989351,-0.68041202,-0.35519408
1462,0.77177052,-0.84256946,-0.19202718
3040,0.8241297,-0.91179523,-0.30106906
5650,0.94423342,-0.81540587,-0.23326342
3273,0.88344858,-0.99998624,-0.20855194
3683,-0.42311488,-0.99998177,0.82298367
4145,0.77524148,-0.85629294,-0.4426423
5176,0.91693099,-0.9437622,-0.10375654
4954,-0.36238866,-0.99994426,0.44186237
3225,0.85607727,-0.89195477,0.17241497
1072,-0.43448451,-0.9998026,0.9868223
4815,0.9434664,-0.80614595,-0.17737114
2631,0.95828617,-0.90881175,-0.24405953
1660,0.89228133,-0.99996511,0.27407366
2425,0.97589141,-0.99940121,0.082279426
6198,0.92943739,-0.5207741,-0.17254219
5582,-0.65289946,-0.99997496,0.81602252
3097,0.92170289,-0.99999206,-0.16766307
3976,0.92400334,-0.99996946,-0.31481868
6581,0.93756531,-0.58671179,-0.24200953
6976,0.99364392,-0.99746947,-0.054302719
5221,0.92105079,-0.9045087,-0.054521007
5825,0.94044625,-0.38562841,-0.063969067
1408,0.91539065,-0.85149245,-0.13489477
1845,0.89295193,-0.56784896,-0.17365522
1798,0.79181823,-0.9999807,0.23055774
3957,0.85493969,0.28972939,-0.21442115
1475,0.73496589,-0.82491421,-0.20044462
35,0.65132063,-0.9999892,0.41503721
444,0.95563757,-0.76452116,-0.27272021
2359,0.69628905,-0.77032416,-0.32066681
3654,0.39520784,-0.99989287,0.42774143
3179,0.96029239,-0.82104193,0.088589424
1286,0.92767786,-0.43347842,-0.24676637
5441,0.97044116,-0.84551647,-0.095199631
4445,-0.34796585,-0.99995137,0.65226324
3416,0.90744533,-0.4223592,-0.042520786
2137,-0.067225085,-0.99998315,0.94672579
2636,0.96552622,-0.81960668,-0.23142366
4016,0.9507787,-0.99998564,-0.04728
7100,0.96596028,-0.72601535,-0.12099661
1681,-0.3012317,-0.99997152,0.90671472
5515,0.47072478,-0.99719996,0.31563967
1692,0.966359,-0.74217077,-0.25662443
5417,0.9533597,-0.78252451,-0.056816229
5879,0.98602348,-0.99987333,-0.18587055
3635,0.95298196,-0.99999315,-0.27552734
372,0.942725,-0.99999209,-0.33227186
6678,0.90893315,-0.99998755,0.17986108
4882,0.95464859,-0.99991346,-0.11116172
6962,0.91499112,-0.65222809,-0.25634428
140,0.94463079,-0.5245708,-0.26240716
4884,0.9538704,-0.99993865,-0.11650073
4419,0.8891612,-0.99998373,0.15889177
6845,0.94607836,-0.99998098,0.10183915
6957,0.93533209,-0.63948454,-0.23633682
714,0.99221248,-0.99999209,-0.090059787
3188,0.95854949,-0.90092888,0.086964875
6493,0.91976338,-0.99946899,-0.035257963
4431,0.91276083,-0.99998242,0.15420465
5144,-0.75957129,-0.99908831,0.90501125
406,-0.28104324,-0.99991882,0.76275314
20,0.97318829,-0.999978,-0.2634369
1004,0.94352754,-0.99966292,-0.2420359
4986,0.94487364,-0.88138267,-0.15917098
2411,0.84696106,-0.99994777,-0.22497041
2545,0.98110794,-0.99997232,-0.14569245
2390,0.87915612,-0.99937845,-0.25556628
5904,0.64634869,-0.99995713,0.40309504
42,0.89708448,-0.99996865,0.13843401
2830,0.94251915,-0.22732016,-0.14935287
3371,0.9530628,-0.82521987,-0.089748169
3022,0.91635626,-0.64830795,-0.20081931
3364,0.94500649,-0.81970932,-0.080327251
4399,0.9718037,-0.99996106,-0.22605628
11,0.98861347,-0.99998932,-0.15006376
4760,0.98585028,-0.9999673,0.054675293
1177,0.94088227,-0.99995959,-0.26528741
1947,0.94614268,-0.99997876,0.053017269
2501,0.80614677,-0.41908135,-0.28487046
2863,0.93939446,-0.70154251,-0.26884845
3865,-0.89415443,-0.99989733,0.69352821
1026,0.89930014,-0.99995502,0.23615216
3848,0.89276468,-0.99948761,0.22456957
2989,0.92677844,-0.8634653,-0.21683624
961,0.92665156,-0.3495881,-0.16405193
2889,0.96656153,-0.9999946,-0.18853417
3015,0.88732918,-0.57178392,-0.20457623
3338,-0.16993573,-0.99995646,0.54066785
5190,0.90637935,-0.93402411,-0.10972196
735,0.97736509,-0.99991842,0.057478225
4400,0.9718037,-0.99997138,-0.23051182
1440,0.92638421,-0.49033424,-0.11833426
2875,0.96570623,-0.99997623,-0.18742678
3986,0.92476961,-0.99994442,-0.31261394
916,-0.41699709,-0.99993325,0.95115857
6133,-0.46773485,-0.99993119,0.52650049
6372,0.95112872,-0.8515671,-0.24400314
4089,-0.17533212,-0.99995724,0.57371873
6790,0.94195307,-0.80411277,-0.20757238
5741,0.94885659,-0.9999544,0.10901655
2772,-0.15744755,-0.99990658,0.90776481
1624,0.98865893,-0.99981961,-0.066703047
5827,0.9565218,-0.55962483,-0.076955986
821,0.97700152,-0.57461391,-0.015086453
1367,0.99087839,-0.99998306,0.014548885
3712,-0.46784135,-0.99996968,0.68396641
6607,0.83065879,-0.8030748,-0.35949509
850,0.96851272,-0.99904085,-0.02009708
1000,0.97627138,-0.99999056,-0.1852302
5457,0.94105712,-0.92219899,-0.23460736
4114,0.88000498,-0.83407531,-0.36580388
1637,0.98863027,-0.99999354,-0.16844534
1667,-0.29292741,-0.99990255,0.82990711
4589,0.98203853,-0.99858976,0.058307284
3173,0.96153295,-0.83722544,0.086442923
6995,0.98223026,-0.9999723,-0.18749425
1347,0.99381152,-0.99984956,-0.00098126885
5738,0.95603013,-0.99994932,0.095905665
3230,0.85383649,-0.8576955,0.18332913
5169,-0.24510184,-0.99997218,0.90259704
5646,0.9532373,-0.81376046,-0.21631636
4783,-0.31464964,-0.99995225,0.47478885
3232,0.84381449,-0.91885627,0.18065857
6012,0.95235093,-0.59372074,-0.15367558
703,0.82672609,-0.99950372,-0.2152896
5105,0.65375214,-0.99996421,0.48974739
5858,0.97747539,-0.76392749,-0.21903444
3291,0.98223002,-0.99998794,0.065608784
3673,0.78647736,-0.99993634,0.25080497
2408,0.84730233,-0.99795135,-0.22449004
1327,0.97742941,-0.99992476,-0.10234277
6840,0.94843312,-0.99996226,0.095672642
6041,0.94146964,-0.8694141,-0.20504977
4909,0.8688158,-0.99988557,-0.17495635
4440,-0.35122548,-0.99995568,0.64823152
6141,-0.48164984,-0.99989961,0.52409052
986,0.9422874,-0.63206317,-0.29849139
5836,0.9476485,-0.75545405,-0.25240771
6671,0.72707501,-0.99969905,0.14666142
6324,0.97267443,-0.99990089,-0.23551737
6264,0.91098987,-0.99970982,-0.25063703
4049,0.99433413,-0.99996933,-0.042181086
3485,0.98476014,-0.99998562,-0.12773218
2474,0.80026763,-0.81617927,-0.28595053
3873,-0.88224557,-0.99991614,0.68878476
1198,0.98078006,-0.99935784,-0.08629249
4181,0.89973829,-0.99743976,-0.3543051
1518,0.98280291,-0.99995078,0.055880408
6095,0.82420536,-0.9998087,0.2461684
1799,0.79181823,-0.99991168,0.23124141
